"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910723037449904332","Fri Apr 11 15:54:06 +0000 2025","0","Kata gweh memang presiden lu pro israel.","1910723037449904332","","","in","","0","0","0","https://x.com/rehan_bengsin/status/1910723037449904332","1368881575463510020","rehan_bengsin"
"1910481889833730474","Fri Apr 11 15:52:23 +0000 2025","0","@semilindui @ardisatriawan lha dikira zionis ngeklaim israel berdasar apa?","1910722607730901172","","semilindui","in","semarang","0","0","0","https://x.com/ikhsan017/status/1910722607730901172","89875330","ikhsan017"
"1910722406617866545","Fri Apr 11 15:51:35 +0000 2025","4","Semoga langkah Turki ini diikuti oleh negara2 mayoritas Muslim lainnya yg masih menjalin hubungan diplomatik dgn Israel https://t.co/sVHyCOvTPA","1910722406617866545","https://pbs.twimg.com/media/GoQ_5zFXYAEVSld.jpg","","in","Indonesia","0","0","1","https://x.com/arwidodo/status/1910722406617866545","158162219","arwidodo"
"1910560921396650307","Fri Apr 11 15:50:32 +0000 2025","0","@ardisatriawan Kalau Haaretz masih cuma sangsi tapi kalau Times of Israel yah yo wes wallahi we're finished. ","1910722139390427641","","ardisatriawan","in","Classified","0","0","0","https://x.com/pra_not_draw/status/1910722139390427641","1466308255","pra_not_draw"
"1910669591841300606","Fri Apr 11 15:49:46 +0000 2025","1","@Marchfoward Analysis yg lebih kpd propaganda utk justify berterusan Israel laknatullah lakukan genocide &amp; ethnic cleansing keatas Palestine.Dengan ramai pemimpin utama Palestine dibunuh Israel kekuatan atau kukuhnya Briged AlQassam sukar dipertahankan.","1910721949074153927","","Marchfoward","in","","0","0","0","https://x.com/norris_anggun71/status/1910721949074153927","1903942344","norris_anggun71"
"1910361949101052352","Fri Apr 11 15:49:12 +0000 2025","0","@yousef_ki1 Sungguh buta dan tega negara negara terdekat membiarkan ini semua dan diam melihat kekejaman Israel apakah penduduk israel merasakan seperti itu?","1910721804756541613","","yousef_ki1","in","","0","0","0","https://x.com/Kuedadar45/status/1910721804756541613","1635170214110437376","Kuedadar45"
"1910650559142781379","Fri Apr 11 15:48:58 +0000 2025","1","@aynaabdulw Dia celakakan israel dengan usa.","1910721744824127593","","aynaabdulw","in","Jakarta Capital Region","0","0","0","https://x.com/mirna263/status/1910721744824127593","253518976","mirna263"
"1910711938331320727","Fri Apr 11 15:33:16 +0000 2025","0","@Wizarab10 @ThaBoyYom Gbagi Ibadan","1910717795911745738","","Wizarab10","in","Ibadan, Nigeria","0","0","0","https://x.com/DebbieTee9/status/1910717795911745738","1144741029758820352","DebbieTee9"
"1910280534200291795","Fri Apr 11 15:32:55 +0000 2025","0","@keadilanmyass @_Crucifiction @lilaccountz Sebagai gambaran para pendukung ukraina langsung menganalisis karakteristik senjata yg digunakan russia. Kalau kalian bagaimana? Bagaimana laki-laki jihadis paling maskulin merespons gempuran israel? https://t.co/viktQPWOaI","1910717708028788756","https://pbs.twimg.com/media/GoQ7auEbYAEse-j.jpg","keadilanmyass","in","Universitas Al-Azhab","0","1","0","https://x.com/syekh_kyai_lmao/status/1910717708028788756","1223179827814887425","syekh_kyai_lmao"
"1910717567909716398","Fri Apr 11 15:32:22 +0000 2025","0","Tentara zionis Israel secara sengaja menargetkan warga dan kru pertahanan sipil F*ck Israel #IsraelTerroristState https://t.co/8KlRLgC1Cl","1910717567909716398","https://pbs.twimg.com/ext_tw_video_thumb/1910717461135319044/pu/img/rDMiBa2DttcboT94.jpg","","in","Indonesia","0","0","0","https://x.com/ktriindah/status/1910717567909716398","233136491","ktriindah"
